customer_id,recency_days,order_count,net_sales_value,cluster,segment
19042,14,4,184.2300043106079,2,Champions
20880,1346,1,16.989999771118164,1,Hibernating
23727,354,2,218.98999977111816,3,At-Risk
26066,63,1,23.0,0,Loyal
28289,111,1,33.9900016784668,1,Hibernating
28923,16,2,79.48999977111816,0,Loyal
30219,428,1,48.950000762939446,1,Hibernating
41931,172,3,62.5,2,Champions
47636,215,1,17.709999084472656,1,Hibernating
58588,1215,1,36.36000061035156,1,Hibernating
71857,1213,1,49.950000762939446,1,Hibernating
85773,1192,1,27.450000762939453,1,Hibernating
87297,361,2,84.0,3,At-Risk
93392,24,1,25.0,0,Loyal
99104,109,2,173.9499969482422,2,Champions
3863,673,2,78.0,3,At-Risk
4808,20,2,16.899999618530273,0,Loyal
12358,385,1,120.0,3,At-Risk
23109,407,4,19.989999771118164,2,Champions
30618,44,2,212.0,2,Champions
66449,713,1,24.989999771118164,1,Hibernating
73200,200,3,249.9499969482422,2,Champions
86463,13,1,70.45000076293945,0,Loyal
88039,10,1,33.95000076293945,0,Loyal
13049,116,2,78.0,2,Champions
24402,863,2,110.91999816894531,3,At-Risk
27467,1087,1,55.0,1,Hibernating
46140,1035,1,29.989999771118164,1,Hibernating
53297,360,2,28.350000381469727,1,Hibernating
53896,110,1,88.57000064849854,3,At-Risk
69710,411,1,203.98999977111816,3,At-Risk
84610,38,4,114.67000198364258,2,Champions
90371,913,1,63.0,1,Hibernating
97284,794,1,31.950000762939453,1,Hibernating
99486,279,1,85.9900016784668,3,At-Risk
2901,61,4,115.4900016784668,2,Champions
8512,94,1,35.38000011444092,1,Hibernating
13607,1243,2,238.9499969482422,3,At-Risk
16797,773,1,15.949999809265137,1,Hibernating
27721,718,2,194.95000076293945,3,At-Risk
29765,749,2,198.98999786376953,3,At-Risk
34045,990,1,147.5,3,At-Risk
35366,496,4,120.25,2,Champions
38625,528,2,284.0,3,At-Risk
40484,1470,1,65.0,1,Hibernating
67501,811,2,370.98000717163086,3,At-Risk
68246,1115,1,130.5,3,At-Risk
84830,337,1,44.0,1,Hibernating
86898,102,1,43.9900016784668,1,Hibernating
96488,1363,1,74.5,3,At-Risk
98287,72,3,51.15999984741211,2,Champions
10451,552,1,155.85000038146973,3,At-Risk
20375,158,2,67.89000129699707,3,At-Risk
22698,207,1,112.58999824523926,3,At-Risk
62840,154,2,548.6399993896484,2,Champions
69397,574,1,120.0999984741211,3,At-Risk
78780,612,1,52.0,1,Hibernating
22962,166,1,117.4900016784668,3,At-Risk
91070,294,3,149.0,2,Champions
6354,69,2,148.0,2,Champions
7810,3,3,252.5,2,Champions
34651,219,1,50.0,1,Hibernating
39100,535,2,83.38999938964844,3,At-Risk
45252,204,1,60.0,1,Hibernating
45538,144,1,8.640000343322756,1,Hibernating
73359,351,1,14.600000381469728,1,Hibernating
74719,136,2,207.600004196167,2,Champions
86298,210,1,39.9900016784668,1,Hibernating
92981,512,1,284.8999996185303,3,At-Risk
1566,493,2,119.22000122070312,3,At-Risk
3432,982,1,32.9900016784668,1,Hibernating
7899,7,1,23.22000026702881,0,Loyal
13888,49,2,395.15000343322754,2,Champions
23086,489,1,106.6500015258789,3,At-Risk
27693,216,3,5.980000019073486,1,Hibernating
39944,713,2,58.6899995803833,3,At-Risk
60673,509,1,64.5,1,Hibernating
84701,4,1,46.78999996185303,0,Loyal
87259,137,1,56.0,1,Hibernating
96678,531,1,22.100000381469727,1,Hibernating
9346,174,1,311.0,3,At-Risk
29180,470,1,297.88999938964844,3,At-Risk
30542,1155,1,162.93999862670898,3,At-Risk
31229,668,1,16.5,1,Hibernating
41618,300,1,88.0,3,At-Risk
43306,18,1,93.73999977111816,0,Loyal
46957,160,2,119.17000007629395,3,At-Risk
58324,170,1,55.5,1,Hibernating
67721,66,3,166.98999786376953,2,Champions
88523,4,4,208.80999755859375,2,Champions
89350,6,1,149.97000122070312,0,Loyal
91554,784,1,110.0,3,At-Risk
95792,1092,2,416.2599983215332,3,At-Risk
12178,43,2,53.0,0,Loyal
14190,142,2,80.45000076293945,3,At-Risk
14559,251,1,94.0,3,At-Risk
16070,116,1,105.4000015258789,3,At-Risk
21253,192,1,25.280000686645508,1,Hibernating
22144,48,1,36.880001068115234,0,Loyal
28145,13,4,88.35000228881836,2,Champions
32618,508,1,39.9900016784668,1,Hibernating
43288,308,2,64.44999980926514,3,At-Risk
50902,805,2,92.94999694824217,3,At-Risk
55101,265,1,159.9499969482422,3,At-Risk
65408,329,1,16.010000228881836,1,Hibernating
74104,933,2,283.28000259399414,3,At-Risk
80966,298,1,99.5,3,At-Risk
82464,173,2,179.14999771118164,2,Champions
92378,24,3,507.9900016784668,2,Champions
96586,188,2,56.890000343322754,3,At-Risk
737,692,1,10.989999771118164,1,Hibernating
1573,6,2,42.0,0,Loyal
41447,8,1,39.9900016784668,0,Loyal
59424,132,1,13.0,1,Hibernating
60161,784,1,134.9900016784668,3,At-Risk
67049,551,2,99.9900016784668,3,At-Risk
86729,12,3,159.9900016784668,2,Champions
93249,41,3,81.0,2,Champions
2902,94,2,92.94000244140625,2,Champions
5665,54,1,25.0,0,Loyal
11885,368,1,45.9900016784668,1,Hibernating
19606,226,1,85.0,3,At-Risk
20075,1043,1,22.0,1,Hibernating
24940,461,1,25.989999771118164,1,Hibernating
26629,546,1,101.89999961853027,3,At-Risk
40227,8,2,111.54999923706055,0,Loyal
47003,237,2,133.75,3,At-Risk
71688,772,2,120.0,3,At-Risk
77284,79,3,32.0,2,Champions
92871,827,2,125.0,3,At-Risk
94449,242,2,109.0,3,At-Risk
4381,325,1,41.880001068115234,1,Hibernating
9961,294,2,37.260000228881836,1,Hibernating
12587,96,3,23.0,2,Champions
16810,332,4,309.2200059890747,2,Champions
21821,1617,1,39.9900016784668,1,Hibernating
31663,842,2,127.0,3,At-Risk
33126,37,2,300.239990234375,2,Champions
75280,67,2,10.5,1,Hibernating
81538,239,1,198.0,3,At-Risk
85428,1100,2,140.48000144958496,3,At-Risk
89589,39,2,211.98000144958496,2,Champions
93154,6,3,97.97999954223633,2,Champions
97597,490,2,88.4900016784668,3,At-Risk
98265,145,1,49.950000762939446,1,Hibernating
18990,1588,1,130.14000129699707,3,At-Risk
23074,667,3,136.39999961853027,2,Champions
24964,378,3,54.180000305175774,2,Champions
30840,526,1,63.94999980926514,1,Hibernating
31096,201,1,371.98999786376953,3,At-Risk
32970,203,2,82.0,3,At-Risk
40420,1033,2,123.5,3,At-Risk
47743,229,1,52.5,1,Hibernating
48539,433,2,24.989999771118164,1,Hibernating
54296,200,1,55.0,1,Hibernating
56236,7,1,71.0199966430664,0,Loyal
56739,60,2,145.0,2,Champions
67933,41,3,187.0,2,Champions
71529,1336,2,40.489999771118164,1,Hibernating
78940,440,2,10.579999923706056,1,Hibernating
1332,127,2,205.6999969482422,2,Champions
19822,364,1,46.68999862670898,1,Hibernating
20495,270,1,99.95000076293945,3,At-Risk
36958,1767,1,36.97999954223633,1,Hibernating
46586,551,1,49.5,1,Hibernating
67814,20,1,59.0,0,Loyal
68430,413,1,29.989999771118164,1,Hibernating
70571,15,2,56.0,0,Loyal
88692,37,4,916.9699935913086,2,Champions
92010,87,3,431.76000213623047,2,Champions
98676,881,1,147.0,3,At-Risk
470,6,1,295.0,0,Loyal
10015,42,1,16.530000686645508,0,Loyal
14593,482,1,118.0,3,At-Risk
15516,139,3,55.89000129699707,2,Champions
16741,1076,2,208.10000038146973,3,At-Risk
60010,808,1,102.5,3,At-Risk
88770,644,2,90.48999977111816,3,At-Risk
99029,1145,1,52.950000762939446,1,Hibernating
1812,435,2,109.77999973297119,3,At-Risk
4910,556,1,49.0,1,Hibernating
13522,154,1,126.98999786376953,3,At-Risk
15990,289,2,7.1599998474121085,1,Hibernating
16546,40,2,226.92000007629395,2,Champions
18605,335,1,49.989999771118164,1,Hibernating
33108,77,2,415.98000144958496,2,Champions
34603,449,1,159.47999954223633,3,At-Risk
42044,646,1,11.4399995803833,1,Hibernating
42896,467,1,75.07999801635742,3,At-Risk
53197,50,2,114.69999694824217,0,Loyal
56440,283,1,21.600000381469727,1,Hibernating
57667,240,2,111.88000106811523,3,At-Risk
62910,891,1,75.0,3,At-Risk
65860,7,1,34.9900016784668,0,Loyal
66633,408,4,395.95000076293945,2,Champions
70338,176,2,10.3100004196167,1,Hibernating
71239,287,4,234.3900032043457,2,Champions
77725,1260,1,273.91999435424805,3,At-Risk
79549,660,2,39.9900016784668,1,Hibernating
82356,1006,1,44.9900016784668,1,Hibernating
85392,1608,1,27.989999771118164,1,Hibernating
88794,900,1,118.97000122070312,3,At-Risk
91036,228,3,528.3300094604492,2,Champions
92679,90,2,152.02999877929688,2,Champions
95115,574,1,27.950000762939453,1,Hibernating
30225,427,2,392.98999786376953,3,At-Risk
39872,5,1,55.0,0,Loyal
42023,264,1,122.81999969482422,3,At-Risk
48402,0,4,185.44000053405762,2,Champions
66347,652,1,17.989999771118164,1,Hibernating
1693,337,1,59.5,1,Hibernating
1761,151,1,59.900001525878906,1,Hibernating
12526,715,1,188.49000549316406,3,At-Risk
14300,799,1,197.4600019454956,3,At-Risk
14454,43,3,51.1599998474121,2,Champions
24827,344,2,83.9900016784668,3,At-Risk
62197,543,2,113.0,3,At-Risk
67990,96,4,42.04999923706055,2,Champions
91978,2,4,220.8499994277954,2,Champions
11236,171,3,228.84999656677246,2,Champions
15897,143,1,39.959999084472656,1,Hibernating
20155,507,1,197.0,3,At-Risk
20528,1010,1,49.56999969482422,1,Hibernating
24738,26,3,88.95000076293945,2,Champions
32682,5,2,220.0,0,Loyal
46157,1017,1,36.0,1,Hibernating
53380,541,1,129.0,3,At-Risk
54256,404,1,24.989999771118164,1,Hibernating
55889,135,1,362.8500061035156,3,At-Risk
57370,116,1,34.5,1,Hibernating
65488,163,2,148.26000213623047,2,Champions
69217,9,2,44.989999771118164,0,Loyal
73192,1545,1,73.55000114440918,3,At-Risk
76464,497,2,38.989999771118164,1,Hibernating
77373,138,1,79.98999786376953,3,At-Risk
83306,10,2,98.44000244140625,0,Loyal
87497,384,1,295.0,3,At-Risk
94259,798,2,102.92000007629395,3,At-Risk
8342,866,2,52.489999771118164,3,At-Risk
14501,179,2,96.13000106811523,3,At-Risk
26766,37,1,41.9900016784668,0,Loyal
30603,1529,2,655.2900009155273,3,At-Risk
38363,209,2,38.35000038146973,1,Hibernating
43938,7,1,51.5,0,Loyal
50557,40,1,45.0,0,Loyal
55694,136,2,596.6300001144409,2,Champions
60143,24,2,50.180000305175774,0,Loyal
66026,16,4,542.0,2,Champions
68126,312,2,266.9800033569336,3,At-Risk
98030,1152,1,437.0,3,At-Risk
11822,1233,1,27.0,1,Hibernating
14141,169,1,99.0,3,At-Risk
17074,257,3,172.29999542236328,2,Champions
23990,13,4,123.68000411987305,2,Champions
31324,648,1,34.95000076293945,1,Hibernating
33493,30,1,55.299999237060554,0,Loyal
40784,301,2,539.4899997711182,2,Champions
47117,80,1,46.950000762939446,0,Loyal
54206,314,2,143.0,3,At-Risk
56431,65,1,193.74000549316406,0,Loyal
63398,10,1,10.100000381469728,0,Loyal
63597,51,1,67.47000122070312,0,Loyal
65929,997,1,79.98999786376953,3,At-Risk
70280,962,1,176.5,3,At-Risk
72276,348,2,115.5,3,At-Risk
83961,132,2,113.28000068664551,2,Champions
86096,382,1,32.0,1,Hibernating
86246,22,1,68.9900016784668,0,Loyal
95849,428,2,65.0,3,At-Risk
97183,688,1,29.0,1,Hibernating
5324,12,1,75.0,0,Loyal
13738,1085,3,47.05999946594238,3,At-Risk
20199,187,1,218.35999870300293,3,At-Risk
26041,438,1,34.97999954223633,1,Hibernating
34886,502,3,98.0,2,Champions
43652,52,1,21.3799991607666,0,Loyal
47576,176,1,258.0,3,At-Risk
67477,93,1,7.989999771118163,1,Hibernating
80492,166,2,49.95000076293945,1,Hibernating
92472,32,2,66.95000076293945,0,Loyal
14126,738,1,40.6299991607666,1,Hibernating
17685,429,1,149.98000526428223,3,At-Risk
22176,314,1,68.0,3,At-Risk
30037,96,1,244.12999725341797,3,At-Risk
36964,856,2,229.0,3,At-Risk
37842,243,1,44.9900016784668,1,Hibernating
40850,1028,1,19.0,1,Hibernating
41144,198,4,404.98999977111816,2,Champions
45108,721,4,179.92999839782715,2,Champions
49789,340,1,48.650001525878906,1,Hibernating
54953,123,2,97.97999954223633,2,Champions
56974,34,2,188.93000030517578,2,Champions
60400,202,1,21.989999771118164,1,Hibernating
71871,46,2,97.47000122070312,0,Loyal
74409,520,1,24.299999237060547,1,Hibernating
97237,912,1,49.5,1,Hibernating
9905,1025,1,55.0,1,Hibernating
15071,83,2,230.0,2,Champions
22904,141,4,128.9499969482422,2,Champions
36321,13,3,103.56000137329102,2,Champions
45699,19,3,20.0,0,Loyal
45996,655,2,407.99000549316406,3,At-Risk
48599,104,2,93.68000030517578,2,Champions
51087,977,1,162.64999389648435,3,At-Risk
73971,564,1,18.25,1,Hibernating
82041,208,1,108.79999923706055,3,At-Risk
82350,877,1,59.31999969482422,1,Hibernating
87331,1047,1,31.979999542236328,1,Hibernating
94934,1187,1,29.899999618530273,1,Hibernating
7259,631,1,39.1299991607666,1,Hibernating
9604,634,1,9.5600004196167,1,Hibernating
12931,1190,2,55.0,3,At-Risk
16517,117,2,44.950000762939446,0,Loyal
22822,998,1,106.0,3,At-Risk
24336,299,2,52.940001487731934,3,At-Risk
24503,242,3,657.9500007629395,2,Champions
26222,783,1,32.9900016784668,1,Hibernating
26243,69,2,268.94000244140625,2,Champions
31979,135,1,28.5,1,Hibernating
33716,374,2,66.85999965667725,3,At-Risk
38528,912,2,187.98999977111816,3,At-Risk
42597,310,1,64.30000305175781,1,Hibernating
46196,6,2,601.6900024414062,2,Champions
46750,67,3,123.94999980926514,2,Champions
47561,302,1,82.9000015258789,3,At-Risk
54738,541,3,183.4499969482422,2,Champions
74853,1139,1,78.98999977111816,3,At-Risk
80912,302,2,92.12000179290771,3,At-Risk
82352,38,4,612.290002822876,2,Champions
85926,328,2,375.0,3,At-Risk
91971,73,1,20.96999931335449,1,Hibernating
99474,520,1,99.0,3,At-Risk
12623,324,1,42.0,1,Hibernating
17080,413,1,17.0,1,Hibernating
19284,298,2,251.98999977111816,3,At-Risk
37999,387,2,233.9900016784668,3,At-Risk
38917,146,1,17.0,1,Hibernating
42154,306,2,68.9900016784668,3,At-Risk
42310,810,2,384.98999977111816,3,At-Risk
49599,1683,1,62.9900016784668,1,Hibernating
56124,774,1,51.06999969482422,1,Hibernating
65556,354,1,157.98999786376953,3,At-Risk
68838,210,2,266.95000076293945,2,Champions
76923,123,1,34.5,1,Hibernating
78537,182,2,39.9900016784668,1,Hibernating
79175,567,2,48.930000305175774,1,Hibernating
81853,16,3,297.3799991607666,2,Champions
82302,130,4,283.9699993133545,2,Champions
85519,709,1,71.94999694824219,3,At-Risk
4184,431,1,210.98999977111816,3,At-Risk
9087,1043,1,24.950000762939453,1,Hibernating
9827,7,4,201.44000053405762,2,Champions
16248,707,2,71.57000160217285,3,At-Risk
21418,447,1,42.0,1,Hibernating
29176,820,2,145.58999633789062,3,At-Risk
30218,166,1,417.9300022125244,3,At-Risk
32856,188,2,76.4000015258789,3,At-Risk
36708,178,4,518.6000051498413,2,Champions
41515,21,1,36.0,0,Loyal
50296,735,1,59.25,1,Hibernating
54216,1208,1,152.95999908447266,3,At-Risk
54444,60,2,85.26000213623047,0,Loyal
62384,460,1,17.049999237060547,1,Hibernating
64907,1013,1,19.989999771118164,1,Hibernating
66566,453,1,268.0,3,At-Risk
67126,428,2,188.0,3,At-Risk
68049,132,2,61.03999948501587,0,Loyal
70824,5,1,77.0,0,Loyal
73554,539,1,49.9900016784668,1,Hibernating
74870,22,1,19.899999618530277,0,Loyal
77388,259,2,19.5,1,Hibernating
81219,776,1,99.98999786376952,3,At-Risk
87142,18,2,193.8400001525879,0,Loyal
90732,1180,1,3.990000009536743,1,Hibernating
90943,753,2,62.44000244140625,3,At-Risk
97008,949,2,88.0,3,At-Risk
1348,37,2,278.98999977111816,2,Champions
1727,7,2,274.1199960708618,0,Loyal
23153,498,2,66.26000022888184,3,At-Risk
23393,54,1,142.81000518798828,0,Loyal
35621,22,2,32.9900016784668,0,Loyal
36433,41,1,34.0,0,Loyal
39555,538,2,79.0,3,At-Risk
42904,227,2,138.82999992370605,3,At-Risk
54068,644,1,294.0,3,At-Risk
64572,674,4,264.9600028991699,2,Champions
64811,20,2,139.8700008392334,0,Loyal
64993,1414,1,16.0,1,Hibernating
71994,1206,1,60.0,1,Hibernating
72581,180,2,103.95000076293945,3,At-Risk
72609,72,4,178.22000122070312,2,Champions
73843,395,4,158.93999862670898,2,Champions
75197,626,2,46.989999771118164,1,Hibernating
76887,72,1,25.0,1,Hibernating
83811,477,1,33.0,1,Hibernating
84314,51,2,81.0,0,Loyal
85729,37,2,100.97000026702881,0,Loyal
91260,1891,1,106.03000164031982,3,At-Risk
94214,321,2,321.97999000549316,3,At-Risk
99003,376,1,46.72999954223633,1,Hibernating
1071,40,1,180.83999919891357,0,Loyal
4231,55,1,24.950000762939453,0,Loyal
8574,206,1,249.0,3,At-Risk
10370,364,1,9.3100004196167,1,Hibernating
12576,746,1,34.650001525878906,1,Hibernating
14054,554,1,15.989999771118164,1,Hibernating
15977,829,1,10.0,1,Hibernating
17889,583,2,64.98999977111816,3,At-Risk
19017,21,4,850.7999992370605,2,Champions
21178,329,1,59.9900016784668,1,Hibernating
23615,140,4,59.00999927520752,2,Champions
23991,887,1,12.989999771118164,1,Hibernating
25397,77,2,197.94000244140625,2,Champions
31840,181,3,327.9499969482422,2,Champions
36515,641,1,130.26999950408936,3,At-Risk
37621,675,1,41.950000762939446,1,Hibernating
45899,385,1,55.989999771118164,1,Hibernating
47503,203,2,91.89000129699707,3,At-Risk
48161,408,1,61.369998931884766,1,Hibernating
48512,278,1,25.200000762939453,1,Hibernating
49753,155,2,74.0,3,At-Risk
50417,52,1,68.0,0,Loyal
57083,130,2,246.4499969482422,2,Champions
58948,30,1,7.949999809265136,0,Loyal
60386,1051,2,130.0,3,At-Risk
64188,387,1,98.0,3,At-Risk
67022,9,3,255.0,2,Champions
67299,70,1,103.18000030517578,0,Loyal
68538,86,4,153.71000003814697,2,Champions
70664,1363,1,29.979999542236328,1,Hibernating
76382,190,2,25.989999771118164,1,Hibernating
77943,945,1,214.93999671936032,3,At-Risk
83182,497,2,207.48999786376953,3,At-Risk
83201,90,2,64.0,0,Loyal
88555,519,1,35.9900016784668,1,Hibernating
90070,45,1,55.989999771118164,0,Loyal
90410,1746,1,55.0,1,Hibernating
91253,310,1,44.9900016784668,1,Hibernating
96888,724,2,104.0,3,At-Risk
5284,54,2,92.37000274658203,0,Loyal
12492,1096,3,18.93999981880188,1,Hibernating
23574,424,1,416.9499969482422,3,At-Risk
27170,61,1,24.690000534057617,0,Loyal
30975,795,1,13.520000457763672,1,Hibernating
31602,68,1,146.0,0,Loyal
36898,77,1,13.0,1,Hibernating
37006,161,1,264.0,3,At-Risk
38260,4,1,35.61999988555908,0,Loyal
41477,433,1,17.5,1,Hibernating
42670,261,1,81.15999984741211,3,At-Risk
43162,25,3,176.0,2,Champions
43826,438,1,45.869998931884766,1,Hibernating
51125,214,1,95.47999954223633,3,At-Risk
366,229,2,220.9499969482422,3,At-Risk
679,109,1,151.0,3,At-Risk
19736,230,4,94.9900016784668,2,Champions
29849,606,3,149.0,2,Champions
41320,69,2,35.40999984741211,0,Loyal
51393,206,2,43.89999961853027,1,Hibernating
54665,544,2,58.0,3,At-Risk
61128,515,3,222.9399995803833,2,Champions
70752,552,1,77.01000022888184,3,At-Risk
75381,594,1,219.5,3,At-Risk
77123,101,2,296.95000076293945,2,Champions
97886,35,1,350.0,0,Loyal
199,742,1,98.5,3,At-Risk
4334,6,3,89.91000080108643,2,Champions
6231,169,4,394.49999618530273,2,Champions
8849,1292,1,123.94000244140624,3,At-Risk
8851,17,1,112.0,0,Loyal
19408,303,1,25.989999771118164,1,Hibernating
19417,200,1,162.5,3,At-Risk
26611,1023,1,64.0,1,Hibernating
29283,373,2,84.5,3,At-Risk
34607,97,1,598.0,3,At-Risk
39429,389,2,48.89000129699707,1,Hibernating
40183,390,1,141.0,3,At-Risk
42006,96,1,98.08000183105469,0,Loyal
49057,626,1,73.36999893188477,3,At-Risk
51231,64,3,140.97999954223633,2,Champions
52387,372,1,14.0,1,Hibernating
58400,1114,2,63.109999656677246,3,At-Risk
60433,91,1,67.5,0,Loyal
61532,475,1,59.9900016784668,1,Hibernating
62816,68,2,274.25000381469727,2,Champions
64379,587,2,247.0,3,At-Risk
69999,99,4,122.51000213623047,2,Champions
86113,120,1,25.0,1,Hibernating
89294,386,2,172.7199993133545,3,At-Risk
90972,148,1,795.0,3,At-Risk
94661,232,2,118.98999977111816,3,At-Risk
95934,502,1,260.1300001144409,3,At-Risk
99865,3,4,480.45000076293945,2,Champions
3316,6,2,394.98999786376953,2,Champions
8567,31,2,134.4499969482422,0,Loyal
21931,93,2,493.98999977111816,2,Champions
29030,9,2,36.94000053405762,0,Loyal
37080,296,1,10.800000190734863,1,Hibernating
39506,1537,1,43.01000118255615,1,Hibernating
51240,141,1,54.0,1,Hibernating
62698,669,1,359.9800033569336,3,At-Risk
62777,120,2,129.93999862670898,2,Champions
63407,212,4,65.35000038146973,2,Champions
68571,244,1,216.3000030517578,3,At-Risk
80092,216,1,82.84000015258789,3,At-Risk
91858,519,1,6.829999923706056,1,Hibernating
92270,229,2,60.0,3,At-Risk
95560,81,1,79.0,0,Loyal
97852,870,1,25.0,1,Hibernating
99873,197,4,327.5,2,Champions
4912,4,1,44.6899995803833,0,Loyal
13387,6,1,29.989999771118164,0,Loyal
33739,74,1,47.9900016784668,0,Loyal
39018,375,1,62.9900016784668,1,Hibernating
41609,143,2,116.82999992370607,2,Champions
47686,198,1,45.0,1,Hibernating
48883,205,1,75.0,3,At-Risk
52810,298,3,136.1800012588501,2,Champions
66990,1836,1,39.950000762939446,1,Hibernating
75774,149,1,85.5999984741211,3,At-Risk
10947,197,1,53.02999877929688,1,Hibernating
20585,624,2,56.25,3,At-Risk
42859,173,2,69.98999786376953,3,At-Risk
54540,308,1,32.9900016784668,1,Hibernating
64756,545,2,89.45000076293945,3,At-Risk
69709,175,2,13.75,1,Hibernating
83724,16,4,229.98000526428223,2,Champions
94125,1365,1,147.17999982833862,3,At-Risk
96327,157,1,7.5,1,Hibernating
12876,93,1,36.0,1,Hibernating
39379,138,2,181.73999977111816,2,Champions
52335,159,2,295.9499969482422,2,Champions
56136,549,1,133.86000061035156,3,At-Risk
59468,44,1,130.97999954223633,0,Loyal
70943,102,3,275.8499984741211,2,Champions
72884,731,1,107.22000122070312,3,At-Risk
91355,548,1,33.0,1,Hibernating
91989,654,1,69.94999694824219,3,At-Risk
96074,454,1,28.0,1,Hibernating
23660,102,4,169.04000186920166,2,Champions
85374,68,1,48.0,0,Loyal
30717,892,2,64.94999694824219,3,At-Risk
70608,755,2,78.90999984741211,3,At-Risk
28237,1016,1,88.57000350952148,3,At-Risk
98266,685,2,84.9800033569336,3,At-Risk
80365,172,1,88.0,3,At-Risk
47638,22,2,120.0,0,Loyal
77663,591,1,12.270000457763672,1,Hibernating
94824,1053,2,58.53999996185303,3,At-Risk
23171,77,4,270.83999824523926,2,Champions
34422,184,1,19.0,1,Hibernating
66603,1356,1,25.0,1,Hibernating
5089,514,1,219.57000350952148,3,At-Risk
49372,6,1,17.049999237060547,0,Loyal
33031,1724,1,36.75,1,Hibernating
43506,324,1,115.98999786376952,3,At-Risk
22903,173,1,49.9900016784668,1,Hibernating
29539,107,1,34.9900016784668,1,Hibernating
30917,1661,1,88.0,3,At-Risk
95490,1074,1,46.0,1,Hibernating
98707,676,2,70.70000076293945,3,At-Risk
51710,1289,1,259.9900016784668,3,At-Risk
52896,20,3,345.9499969482422,2,Champions
22638,324,2,194.8400001525879,3,At-Risk
38246,634,2,67.95000004768372,3,At-Risk
71716,33,3,409.98999977111816,2,Champions
80250,22,2,25.0,0,Loyal
74036,22,1,23.96999931335449,0,Loyal
93279,47,3,84.48999977111816,2,Champions
80397,6,1,24.989999771118164,0,Loyal
41727,655,3,116.40999984741211,2,Champions
51118,102,1,94.08999633789062,0,Loyal
15080,836,1,124.0,3,At-Risk
27775,711,1,27.989999771118164,1,Hibernating
46854,1163,2,44.0,1,Hibernating
46935,120,2,43.0,0,Loyal
61673,57,3,208.9699993133545,2,Champions
63322,940,1,355.2200050354004,3,At-Risk
65179,1322,2,251.5,3,At-Risk
2150,590,1,14.989999771118164,1,Hibernating
8092,465,4,550.4699954986572,2,Champions
66797,2,1,165.73999977111816,0,Loyal
29434,1249,1,45.04000091552734,1,Hibernating
36570,4,1,192.4000015258789,0,Loyal
58478,842,2,309.63999676704407,3,At-Risk
93727,39,1,41.9900016784668,0,Loyal
42972,739,1,77.93000221252441,3,At-Risk
22505,609,1,138.9000015258789,3,At-Risk
27626,239,1,41.38999938964844,1,Hibernating
40539,4,3,70.25000095367432,0,Loyal
10333,93,3,249.9900054931641,2,Champions
66930,38,3,472.1300001144409,2,Champions
6358,8,1,11.529999732971191,0,Loyal
54771,34,4,54.25,2,Champions
52753,338,1,120.97999954223633,3,At-Risk
56179,444,1,14.949999809265137,1,Hibernating
469,115,1,394.9499969482422,3,At-Risk
13831,790,2,42.0,1,Hibernating
81192,360,1,11.4399995803833,1,Hibernating
18951,166,1,34.0,1,Hibernating
72928,214,1,9.949999809265137,1,Hibernating
27194,375,2,40.98000144958496,1,Hibernating
68953,813,1,88.0,3,At-Risk
77068,129,2,103.97000122070312,2,Champions
14573,117,1,158.0,3,At-Risk
85683,77,4,388.27000617980957,2,Champions
38850,5,1,596.8899955749512,0,Loyal
46220,252,1,54.5,1,Hibernating
56225,128,3,213.06000137329102,2,Champions
5223,133,1,25.0,1,Hibernating
81660,89,4,265.8000011444092,2,Champions
93303,151,1,20.0,1,Hibernating
3674,377,2,159.4000015258789,3,At-Risk
15113,1485,1,83.95000076293945,3,At-Risk
19403,207,2,278.4800052642822,2,Champions
31793,889,1,162.88999938964844,3,At-Risk
39997,42,2,39.9900016784668,0,Loyal
42009,702,1,82.0,3,At-Risk
46933,860,1,338.0,3,At-Risk
68235,520,4,206.77000045776367,2,Champions
7345,36,1,199.9900054931641,0,Loyal
55599,235,2,123.98999977111816,3,At-Risk
56251,1399,2,135.9300022125244,3,At-Risk
88095,548,2,282.86999464035034,3,At-Risk
63875,215,1,44.0,1,Hibernating
12698,7,1,1022.9900016784668,0,Loyal
38588,158,1,55.0,1,Hibernating
38920,356,3,212.95000076293945,2,Champions
7265,1207,1,39.950000762939446,1,Hibernating
17566,337,2,224.98999786376953,3,At-Risk
89278,60,1,58.46000099182129,0,Loyal
80277,301,2,189.97999954223633,3,At-Risk
84313,1144,1,178.0,3,At-Risk
41580,673,1,80.98999786376953,3,At-Risk
75541,579,1,145.73999786376953,3,At-Risk
93644,219,2,61.75,3,At-Risk
98056,193,1,44.9900016784668,1,Hibernating
71450,482,2,80.13999938964844,3,At-Risk
98933,7,2,59.88999938964844,0,Loyal
20597,206,1,84.5,3,At-Risk
27872,896,1,35.0,1,Hibernating
51153,488,2,256.4900016784668,3,At-Risk
67608,55,1,119.0,0,Loyal
27074,1253,1,28.0,1,Hibernating
71136,1115,1,203.4300022125244,3,At-Risk
76235,76,1,43.68000030517578,0,Loyal
83330,108,4,73.72999954223633,2,Champions
87875,157,2,167.1200065612793,2,Champions
18175,158,3,137.7400016784668,2,Champions
50636,556,3,244.60999488830566,2,Champions
68748,229,4,305.99999809265137,2,Champions
3358,240,2,214.63999938964844,3,At-Risk
11911,38,1,195.1699981689453,0,Loyal
12095,979,1,207.23999977111816,3,At-Risk
