order_item_id,return_probability,risk_band
15889,0.4967328138394164,Medium
16359,0.49588582366643325,Medium
16803,0.49284226165399686,Low
16880,0.5040613556511243,Medium
17077,0.5095686290417368,High
17124,0.49491635135917633,Medium
17435,0.5181513553082734,High
18038,0.5124304687310425,High
18591,0.49034795595528297,Low
19366,0.508295134330928,High
19521,0.5070788218799516,High
19688,0.49728136630640324,Medium
20125,0.5113920120603676,High
20197,0.48777935071665823,Low
20650,0.49929016319285874,Medium
21620,0.459121861954821,Low
22069,0.504947332858489,Medium
22480,0.46599716284901,Low
22486,0.506647222582962,High
22809,0.4705458367364086,Low
22898,0.5160511510101448,High
22924,0.5019676072907712,Medium
23333,0.4967294482393302,Medium
23420,0.5074301715803665,High
23615,0.49846313270145604,Medium
23622,0.5160611502853952,High
24139,0.5078988802240196,High
24645,0.5053573561650904,High
24970,0.5115575417248059,High
25424,0.505267986156214,High
25445,0.5095281340109937,High
26890,0.5164743223527063,High
27092,0.5129442798666796,High
27398,0.526168079417793,High
27945,0.5284840152798161,High
28492,0.49486823287867215,Low
28645,0.5260245844799526,High
28854,0.5201257801327482,High
29057,0.4944829767909914,Low
29281,0.5040352689818659,Medium
29482,0.4938636268287659,Low
31254,0.48662581283719974,Low
32584,0.5264947312408556,High
32648,0.5145951722576682,High
33191,0.49691479952720446,Medium
34215,0.49600817219334037,Medium
34698,0.5056848211113719,High
35732,0.5043392835435642,Medium
36327,0.4663031499914064,Low
36353,0.49593878851291917,Medium
36853,0.509663160633945,High
36948,0.5260400092936308,High
37382,0.5092004348349282,High
37702,0.49685140791624083,Medium
38870,0.5178727905698282,High
39042,0.5000213320931387,Medium
39167,0.48664962300907905,Low
40533,0.4969984998230188,Medium
40681,0.5079994221671755,High
41328,0.5291018289917084,High
41382,0.4608514731933343,Low
42554,0.5058568833938666,High
42914,0.5057337021387222,High
43231,0.4920850776873771,Low
44014,0.4937393086766855,Low
44057,0.48748175772056823,Low
44119,0.49974323378927954,Medium
44764,0.4656433384987761,Low
45574,0.5039113373561398,Medium
45943,0.4923425873601494,Low
46815,0.5177941558588138,High
47634,0.4850382223854031,Low
48450,0.5029436264510783,Medium
49744,0.4993475857676673,Medium
50003,0.49069620461276925,Low
50128,0.4673291992840461,Low
50219,0.5160310075140746,High
50713,0.5048298837013571,Medium
51358,0.5084078195941347,High
51706,0.49693911209002467,Medium
52392,0.492600365598881,Low
52716,0.5023305258358103,Medium
52805,0.5189092284644599,High
54323,0.5033325708076307,Medium
54506,0.5044471942387343,Medium
55069,0.4908800764651828,Low
55790,0.504481800352833,Medium
57330,0.506987635163447,High
58092,0.5052433275539981,High
58240,0.5084677855738707,High
58445,0.5140444066902337,High
59211,0.5072001511245334,High
59568,0.5152500341518391,High
60376,0.49372395228923793,Low
60633,0.5176545065270803,High
60648,0.501569031131461,Medium
63841,0.4966269008100218,Medium
64983,0.5048399385112731,Medium
65917,0.5127498592702892,High
68087,0.5106515874444716,High
68697,0.4971497243605412,Medium
68855,0.4935841135243252,Low
68863,0.49384453934743083,Low
69105,0.5056186687440434,High
69354,0.4969148179681424,Medium
70334,0.5064596956898624,High
71086,0.5030227574141948,Medium
72576,0.5088625400937046,High
74121,0.47616079440458614,Low
74845,0.5051753607732866,High
75122,0.4992465322129341,Medium
75518,0.5287568589235295,High
75902,0.5047527446243204,Medium
77370,0.5131661551993456,High
77606,0.4870771289467485,Low
78404,0.5050962893072866,High
78556,0.5067404099920096,High
79208,0.49661017022729637,Medium
79210,0.5049348650365523,Medium
79876,0.4645047816724111,Low
80618,0.5065365244628145,High
82728,0.4955597890067476,Medium
84789,0.49096579736750157,Low
84907,0.5038141775854713,Medium
85211,0.470256792664186,Low
85705,0.4943991245704759,Low
85948,0.5067725784505109,High
86311,0.5048113472783626,Medium
86407,0.5041558601282179,Medium
87146,0.5056935444216117,High
87836,0.5327911683464831,High
88628,0.5264170124417166,High
89587,0.526400359197086,High
90264,0.5040881549192503,Medium
91016,0.5112737710644086,High
91328,0.4995638308756603,Medium
91784,0.5019279274299867,Medium
91790,0.49193974546279406,Low
92532,0.4669971658209406,Low
93997,0.5120953754638463,High
94087,0.4986313020855529,Medium
94193,0.49763750961160186,Medium
94578,0.522094268614962,High
96281,0.5012122268924145,Medium
96457,0.5037254744341555,Medium
96884,0.507238652409165,High
96958,0.45764303557137515,Low
97411,0.5057527758908601,High
97468,0.48849122628436037,Low
98425,0.5088246170338572,High
98958,0.512580814206448,High
101230,0.5157973871965058,High
101532,0.49602194497836255,Medium
102269,0.4964975122913675,Medium
102627,0.5068972035750645,High
102644,0.46618091092890546,Low
103678,0.5038742750989897,Medium
105505,0.503479915887433,Medium
105747,0.46455035591040866,Low
106902,0.4650126265510823,Low
107466,0.4965661831812462,Medium
56065,0.5055526935051629,High
56359,0.5057368148983771,High
57662,0.5010363518596608,Medium
59702,0.49841192486205627,Medium
60260,0.5091407184363447,High
60962,0.4965877313988657,Medium
61273,0.474345548345293,Low
66138,0.5085330706037694,High
66863,0.4971508448240482,Medium
68262,0.5043140551944993,Medium
69233,0.506601550680633,High
69775,0.5167789210422884,High
70273,0.5040820908183382,Medium
70588,0.5212727374421979,High
71620,0.5049533535013839,Medium
71915,0.4906291240252581,Low
74240,0.5054864787176203,High
74730,0.5192188520825546,High
74888,0.5039043956368184,Medium
75420,0.5030074027716651,Medium
76410,0.5127588734401143,High
77581,0.5207095146961909,High
77661,0.5126806244576525,High
78224,0.4962187567111706,Medium
79575,0.5114576961183457,High
81458,0.4986992978613114,Medium
81582,0.5025634038845287,Medium
81595,0.4963897978697014,Medium
81881,0.5116657078315063,High
84068,0.49646695653212003,Medium
85678,0.5037102610813019,Medium
88552,0.49717086337530797,Medium
89584,0.5041271865488921,Medium
93881,0.5036055412879622,Medium
94104,0.5127511376591284,High
97116,0.49800695964342656,Medium
98249,0.5028070851288239,Medium
99916,0.5213221153893192,High
101364,0.5194332660348188,High
101440,0.5097509043176721,High
101469,0.5063356606801068,High
101651,0.5133748401635021,High
103053,0.5103179435894329,High
103657,0.513915933966438,High
103838,0.5179360255881321,High
104471,0.4906399459475356,Low
105152,0.5092577429112134,High
105574,0.4749413065124935,Low
106252,0.49889771147068007,Medium
106934,0.5067868399789345,High
107236,0.5094521821148404,High
107687,0.5042870022976655,Medium
109028,0.5043091320663264,Medium
110058,0.4954913466341951,Medium
112107,0.5027796921537746,Medium
113178,0.5002066466090758,Medium
113841,0.5180663075888615,High
115953,0.5211204740940963,High
117407,0.5107843785919283,High
119341,0.5242363830978359,High
120370,0.5149801591161648,High
120959,0.49990962285801477,Medium
124001,0.49529177600251206,Medium
125761,0.49787801337864707,Medium
125879,0.49869770356184917,Medium
126076,0.5115113128399527,High
129097,0.5023274292253563,Medium
130396,0.4979766932124358,Medium
130528,0.49996846502799286,Medium
131159,0.49715480349851787,Medium
135181,0.5054741664798835,High
136910,0.49382088482671266,Low
136929,0.5111984729738347,High
138118,0.5129574107016682,High
139051,0.4873948520627195,Low
139120,0.5135424155962082,High
140220,0.5054720632763156,High
141367,0.4884593381849146,Low
143134,0.5191064095608157,High
144161,0.49631587335582156,Medium
144938,0.49487571196137314,Low
145331,0.5171438357901418,High
146404,0.4974363717444507,Medium
146444,0.49412678572001434,Low
147322,0.5103439719283602,High
148105,0.5201202401377965,High
149104,0.4952306966977443,Medium
149517,0.5039393567023744,Medium
149751,0.4956948106390752,Medium
149879,0.4980914753477085,Medium
151488,0.5031562714631437,Medium
153553,0.5124299095369588,High
154126,0.5186642257044289,High
154936,0.5203454854321548,High
155884,0.5052399664618977,High
155981,0.5098234139735658,High
158458,0.5204808241837111,High
159187,0.50244383047654,Medium
160203,0.5113015060301678,High
161184,0.504832234543479,Medium
164583,0.5064763883709208,High
166040,0.5244211944908979,High
166117,0.5036622402259819,Medium
167270,0.5000731477023198,Medium
169174,0.4997976300592702,Medium
169186,0.5093506556844686,High
169404,0.5010284820161667,Medium
169475,0.5050965667105979,High
169513,0.4994126790830624,Medium
169685,0.4993268532348873,Medium
170052,0.5179403357463765,High
171481,0.49625951093233917,Medium
171485,0.5127594010725464,High
173748,0.4778373348566029,Low
174560,0.511165851638608,High
175957,0.5114277443582896,High
176141,0.4991694201256293,Medium
4408,0.5121316645360751,High
5075,0.5193411424267911,High
5382,0.49654337938546805,Medium
6295,0.520160865272489,High
6389,0.5041531218546033,Medium
6404,0.5089019137583612,High
9111,0.5210869148351032,High
10635,0.5103567323126241,High
14552,0.513037743468113,High
14823,0.48301181364055595,Low
26863,0.5152487077289196,High
30402,0.49142785692368557,Low
32099,0.5138389629961244,High
33453,0.4963661895034252,Medium
33745,0.5117509602056124,High
34391,0.5032201174649524,Medium
36286,0.5009099630980186,Medium
40336,0.5137680432630753,High
41819,0.5152934264949475,High
45744,0.5120568520786495,High
47055,0.50529349883276,High
47760,0.5172169329842045,High
47919,0.5206653260754879,High
52526,0.4997157762722534,Medium
53546,0.5056639940976771,High
56487,0.47629711118592194,Low
60294,0.5367838426791727,High
67497,0.5126482591222649,High
69492,0.5141335449173411,High
72361,0.5189811090368041,High
73166,0.5101107811747388,High
74174,0.508249319643713,High
75127,0.4876750189465127,Low
75220,0.5114798298334309,High
80745,0.4894729851106774,Low
89354,0.5104546609839589,High
90788,0.5001086890062011,Medium
93069,0.503731070539925,Medium
93338,0.5007775638962955,Medium
95273,0.519008487020412,High
101975,0.5140748748423029,High
102772,0.5198212280397848,High
105015,0.5182480536031219,High
111334,0.4994383920856349,Medium
113990,0.5058829602935045,High
114417,0.505466551397569,High
117553,0.5191042729664634,High
119137,0.5145257905381473,High
119943,0.4854855348484738,Low
123252,0.52004704636345,High
128529,0.49864395536266926,Medium
129463,0.5050843991938443,High
130329,0.5138341432155786,High
130770,0.5172630455084483,High
131623,0.4983965059713879,Medium
132061,0.5133097879188249,High
133449,0.5179644581874371,High
136786,0.514770361148281,High
142395,0.5257672037305904,High
143088,0.506277247941344,High
145201,0.5036401443160863,Medium
147097,0.4993675805941077,Medium
147688,0.5154005362654585,High
147957,0.5156858600132629,High
148621,0.4942935536451569,Low
150012,0.5123823338764968,High
150269,0.5131075975404248,High
150325,0.5016980809416195,Medium
155946,0.492250381476595,Low
156442,0.51258773241216,High
156533,0.5201560134463471,High
160370,0.5115059797105906,High
162781,0.4935464702015314,Low
166505,0.474445345619803,Low
167084,0.49796157170686695,Medium
169737,0.5137938026630431,High
170029,0.5040367798126798,Medium
176659,0.5193254262384872,High
177010,0.5000223381416998,Medium
177338,0.5178655411705393,High
180358,0.5208507274101087,High
4932,0.4963213028221406,Medium
7023,0.5090336721891306,High
7606,0.5134509952601127,High
12553,0.5063708918151705,High
14628,0.5118143246194913,High
14866,0.5120542367025427,High
16534,0.4965649380744478,Medium
17111,0.5185664815262986,High
19807,0.5142889443558863,High
22482,0.5181597302157488,High
24807,0.5101679638920751,High
34325,0.49629512447308766,Medium
37975,0.5120906895304108,High
41195,0.4974990972133595,Medium
43987,0.49753289963731384,Medium
45676,0.5126773773900762,High
48419,0.4986294724671475,Medium
48936,0.5029892177682079,Medium
50940,0.5114723967751043,High
51038,0.5039647569356219,Medium
51179,0.5167763265078971,High
52098,0.5201940714566777,High
52285,0.5037461703628111,Medium
53308,0.5092981541743989,High
59115,0.5185648144580991,High
59661,0.4836526116455191,Low
62942,0.4981616654963869,Medium
63156,0.500612275857962,Medium
65696,0.5138896396216961,High
68798,0.49560778617619294,Medium
69011,0.5137310567495499,High
69232,0.5060545698638601,High
71535,0.5047983707675593,Medium
72690,0.5146901139916277,High
75371,0.5058412629757436,High
75942,0.49858053494479676,Medium
76069,0.51378440193374,High
79489,0.5127615340156532,High
82126,0.4963649655183859,Medium
83774,0.5105775915557416,High
85721,0.5031179170132336,Medium
85746,0.5195619654754866,High
85870,0.4939641495077042,Low
87391,0.5126976564874539,High
91782,0.4939491181982724,Low
94076,0.4974112453268026,Medium
99679,0.505730226776609,High
103175,0.509994996176452,High
103336,0.5110756895358906,High
105317,0.5146557277008893,High
108177,0.5115245390000787,High
108824,0.5028865813953232,Medium
116493,0.5135434089071986,High
119153,0.49128072663504635,Low
119359,0.4943207468006294,Low
119860,0.5198901120995758,High
120513,0.5031823611935092,Medium
120613,0.506507396137458,High
124718,0.4945645968990239,Low
125175,0.4950883334746315,Medium
128418,0.49615844330052306,Medium
129483,0.5048241841941631,Medium
140084,0.5147857575915652,High
140144,0.515299765255858,High
145072,0.5094764530440824,High
146587,0.49786905370713436,Medium
148070,0.5043097341968598,Medium
148667,0.4962335786959169,Medium
153892,0.49477448692164194,Low
155239,0.49709341987017647,Medium
155717,0.5077780825749065,High
162505,0.5144864689770948,High
162869,0.49527177657628074,Medium
163285,0.497178053435475,Medium
165721,0.5129935341401624,High
167456,0.4999736194179838,Medium
176247,0.5125160754274286,High
177255,0.5043945191717605,Medium
178074,0.5127468657456136,High
4694,0.5057091428237691,High
6916,0.5062734226787274,High
30530,0.5120795621554817,High
37509,0.5028094863567345,Medium
38525,0.49823832642667415,Medium
38702,0.510609500816896,High
40675,0.4990238252094204,Medium
44067,0.5095115656159309,High
46729,0.505992636562858,High
62422,0.5053516326559292,High
83978,0.5136029137499739,High
88415,0.5132953063509621,High
96789,0.5050631435282917,High
96843,0.49611387424852904,Medium
99871,0.4884327772710451,Low
102301,0.5028244055894304,Medium
102599,0.4952861086682375,Medium
112058,0.5001565761299335,Medium
115743,0.5204138469203949,High
121759,0.5097300363957276,High
125830,0.49568018604633746,Medium
126847,0.5041014889630068,Medium
133854,0.5060602072904571,High
141985,0.5058677518326864,High
143082,0.4954571022796503,Medium
156245,0.5085788756849119,High
157404,0.512319703986003,High
163636,0.5101553202718505,High
167591,0.503513175949109,Medium
118922,0.5025215447099305,Medium
70384,0.5197424997132172,High
42159,0.5042580383736661,Medium
72202,0.502463594722102,Medium
114948,0.5059993812118129,High
164148,0.4976131520578093,Medium
108388,0.5006788249387288,Medium
10257,0.5183415132649792,High
137024,0.5188586841255688,High
107396,0.5063594367209285,High
37618,0.5077245381494077,High
146024,0.5128491306097852,High
161532,0.5056888703383776,High
171838,0.5123048762933267,High
98258,0.5069285840233037,High
112153,0.5079015261214483,High
148522,0.5076000052425422,High
51374,0.4813218037482209,Low
13670,0.5059514635678033,High
61374,0.5056103126616945,High
98625,0.510735770000023,High
135626,0.5088531150093655,High
27476,0.5088251041741157,High
55413,0.4810864365140759,Low
119651,0.48310563391968747,Low
125555,0.48284039754828734,Low
66134,0.49737934868443284,Medium
93336,0.5041085271520147,Medium
142573,0.511539922884547,High
16948,0.49705223479290805,Medium
178633,0.5095281656167222,High
68905,0.5145427365058596,High
92546,0.5150129937485178,High
156598,0.5042662128470696,Medium
180481,0.5150540829363587,High
8318,0.5148953050769134,High
128946,0.5087635688880932,High
78050,0.506855370050026,High
78742,0.5206884701386701,High
79486,0.5140884481371033,High
117875,0.4963883338066745,Medium
146799,0.5089256432501481,High
15848,0.5126818009295117,High
32747,0.5098653231892993,High
149374,0.5108245024264076,High
10321,0.500320678168744,Medium
20681,0.4983964847145744,Medium
26943,0.4975586304776893,Medium
37795,0.4991174608936706,Medium
18026,0.49092979168116946,Low
21203,0.5124255112445024,High
64689,0.5145575458624919,High
79546,0.5019845543010687,Medium
98685,0.5122887495336127,High
106347,0.5044660566157714,Medium
109477,0.5100363152101053,High
135031,0.5153143348091143,High
141499,0.5178230028392922,High
58149,0.5126062483732411,High
5066,0.5151740229576921,High
147444,0.4917610485214963,Low
165215,0.5079606214973533,High
30047,0.5158212676737876,High
36768,0.516807756511909,High
41903,0.5170593031899017,High
46823,0.5161413198394579,High
174171,0.5016782902386846,Medium
60087,0.5101719721834367,High
108533,0.5551942362198925,High
154700,0.5543016129419451,High
101185,0.510375994639763,High
14410,0.4684532374128366,Low
18668,0.47524778784517013,Low
41464,0.47683182148291586,Low
75655,0.4742673225334152,Low
103082,0.46861203409157104,Low
20706,0.5133057685790157,High
54005,0.5119804189051186,High
154401,0.5149799451245788,High
155307,0.5122067353110694,High
106748,0.5126273862951063,High
155427,0.486131761904298,Low
9104,0.4941971715353536,Low
156612,0.4931265352628046,Low
56777,0.5053581896327138,High
64890,0.5123772707146083,High
110894,0.5052500546894515,High
15791,0.4817590119051369,Low
45803,0.4805001074203902,Low
31636,0.5112479017415976,High
102597,0.5092756852231671,High
34654,0.5113728982911948,High
42195,0.5143977649270141,High
51133,0.48869151909522135,Low
61421,0.48870232102904126,Low
114431,0.4913480732091936,Low
133629,0.49069874717443124,Low
160215,0.4940753572104242,Low
169430,0.5130983531213152,High
170267,0.5070914729570789,High
68971,0.5120673851693851,High
76481,0.5142904124536759,High
17129,0.5054571477689008,High
68055,0.5054923110760001,High
72235,0.506529832883531,High
93795,0.5083034595464041,High
102988,0.5054838559344405,High
104457,0.5067410125805634,High
123652,0.5086866872330563,High
146196,0.5005086887429931,Medium
166850,0.5078527104215806,High
27560,0.49815761463036096,Medium
38541,0.5078527104215806,High
145107,0.5088694147486329,High
115171,0.48757182196053767,Low
175459,0.49576818060296796,Medium
94665,0.5120609919454645,High
4384,0.4999704900878382,Medium
61586,0.4966818757869616,Medium
10574,0.5004340501434881,Medium
24773,0.5001791683141975,Medium
77407,0.49607293756395465,Medium
1622,0.4930455562027453,Low
7563,0.494909753499117,Medium
8230,0.5027881329659767,Medium
10134,0.4905598519811688,Low
13051,0.4899845374602048,Low
23205,0.4951400814803047,Medium
31682,0.495914235326448,Medium
52911,0.49472160329665393,Low
67889,0.48866409193165017,Low
68777,0.49697219225757994,Medium
69626,0.5040870755038096,Medium
76478,0.49562554150948207,Medium
78164,0.4962134570152613,Medium
79139,0.49571471027037606,Medium
80230,0.537568668624212,High
82962,0.4977740978463174,Medium
91482,0.5311257830119731,High
93197,0.5077541582626602,High
96814,0.49417152968681494,Low
98149,0.4955933712685864,Medium
99877,0.4883744551603679,Low
102386,0.5013787642894583,Medium
102543,0.4880882256665832,Low
111333,0.4965568436352454,Medium
121974,0.5061329538381718,High
126569,0.5014326829478832,Medium
129696,0.5039072584624308,Medium
137483,0.4982433806611712,Medium
139073,0.49581173991392097,Medium
144812,0.4896784232513201,Low
148487,0.48731407959634704,Low
149479,0.48561744290075076,Low
161236,0.5012878335648894,Medium
170047,0.4946945705296976,Low
175462,0.4965891599021859,Medium
177311,0.4907786533516423,Low
177738,0.48919719323186767,Low
177996,0.5311589827755394,High
28061,0.4897453122416062,Low
45836,0.5387876940665111,High
69584,0.5041783701144569,Medium
88474,0.49498908193599,Medium
89536,0.4969341137019066,Medium
115326,0.5029144886310205,Medium
133705,0.4972111813237608,Medium
134021,0.49758522526638055,Medium
150323,0.4926730682157365,Low
171724,0.49845118622408413,Medium
60786,0.513987697672513,High
70258,0.5141926588774702,High
99690,0.5126776641519573,High
165314,0.5140179394283535,High
5765,0.48906508969727086,Low
31014,0.5044149815823067,Medium
10596,0.5044845354843456,Medium
25264,0.4997617010217558,Medium
30612,0.5000755162268983,Medium
98943,0.49837766300422576,Medium
148274,0.49775140301252624,Medium
109614,0.5003943724254739,Medium
44165,0.49595015722410185,Medium
54367,0.51422550850863,High
71849,0.4936178902151587,Low
125128,0.4958140940292715,Medium
149249,0.4972203295095089,Medium
174758,0.4953368455073808,Medium
175418,0.4958298156736459,Medium
175677,0.4930562389270228,Low
177443,0.5153582833794937,High
43560,0.514113389645923,High
124350,0.4939163738003349,Low
918,0.5130698573412394,High
62667,0.5043742964892471,Medium
167079,0.5120814195859208,High
34269,0.5144320882979145,High
4037,0.5196717269774257,High
174368,0.5201284696612021,High
141634,0.5189279926798244,High
2491,0.505044886615757,High
7384,0.5065374200696093,High
23910,0.5053113090220255,High
59160,0.4937018527399974,Low
100844,0.497982355978852,Medium
154064,0.49852562353526686,Medium
159311,0.49792516444679663,Medium
160715,0.49815853667975035,Medium
167810,0.4994562939361858,Medium
24696,0.49949800052344445,Medium
35429,0.49755262403213013,Medium
118060,0.4963315726162038,Medium
12589,0.5116436704701386,High
38894,0.5099623381086337,High
52639,0.5145798735487418,High
96787,0.5105367784465968,High
150460,0.5128279371519869,High
178066,0.5122902782173323,High
25123,0.5137187426552441,High
49400,0.5092619257293152,High
56811,0.5140026905297457,High
115663,0.5140958946750855,High
130798,0.5125261020065279,High
18547,0.4976872338861545,Medium
19026,0.5111037181761044,High
44396,0.5199143421535742,High
86849,0.5038129076868567,Medium
135128,0.5184514916203982,High
140142,0.4884484891809114,Low
159713,0.4899636064479962,Low
8958,0.5057646432404116,High
2830,0.4862886137244545,Low
22142,0.4832329175621513,Low
30609,0.5172054980965306,High
118395,0.5151584372595656,High
163594,0.4837172366222735,Low
172048,0.4825870942773988,Low
18972,0.4853896691095878,Low
80413,0.4845526306383476,Low
29460,0.49035783955841356,Low
76106,0.5089510216721702,High
119874,0.4915490980827652,Low
121166,0.5147880821550757,High
1621,0.4938476184573594,Low
5617,0.4972931334672702,Medium
61842,0.5063491447243615,High
113364,0.5147593134569142,High
110178,0.491389536965399,Low
6832,0.5054771485536811,High
87815,0.5049293641064969,Medium
132557,0.5029234376992062,Medium
46152,0.5048559725306558,Medium
29822,0.4934860625596774,Low
72616,0.49166604486653315,Low
135534,0.5080145250198749,High
149286,0.5049384986136475,Medium
153953,0.5073351400916462,High
17864,0.49773206574769674,Medium
112158,0.49903946366926133,Medium
134663,0.4980728573345223,Medium
146331,0.475075741858229,Low
121449,0.49805891161372706,Medium
130213,0.4974684300978729,Medium
163668,0.4988372585391222,Medium
15999,0.5096496627361264,High
167369,0.4979361817881319,Medium
64290,0.5044470225813602,Medium
152914,0.5033760813068441,Medium
136135,0.5023956771755356,Medium
11628,0.49918944320950603,Medium
40320,0.49888308291850375,Medium
40630,0.49897346524426117,Medium
84323,0.49720099110376276,Medium
97891,0.4998164926757399,Medium
142816,0.5050491348209407,High
43799,0.4987812276379006,Medium
108992,0.4962063858528331,Medium
61452,0.4952314061528664,Medium
94980,0.5029073001237537,Medium
166983,0.4953823880112274,Medium
85904,0.51142212135418,High
11191,0.5140260655231086,High
98874,0.5127964053162054,High
149026,0.5135579829713846,High
24570,0.5079805945006953,High
94090,0.5086419876111572,High
146160,0.5078479109756996,High
179516,0.508677518255056,High
127463,0.4935140257723073,Low
5819,0.4946678384532611,Low
24035,0.495715701924707,Medium
95718,0.5008304642498947,Medium
108062,0.5043355424456071,Medium
129252,0.4968771482524194,Medium
123043,0.5054524474109555,High
55615,0.5041240751972687,Medium
69342,0.5194294540497434,High
86056,0.5205293471180921,High
110445,0.5199589029745242,High
166630,0.5249024831751207,High
121582,0.5183101579994477,High
121850,0.5036448329014582,Medium
145339,0.5058796667810778,High
71389,0.4911647218945483,Low
111699,0.4907063897746796,Low
140240,0.4820166833609977,Low
1514,0.4850847942591235,Low
3089,0.4891079045391071,Low
3459,0.4938570603407374,Low
5640,0.5124095722696808,High
7897,0.5022637800988822,Medium
8652,0.50533216683637,High
9337,0.4913512746610867,Low
11925,0.4725529968558985,Low
13963,0.4745989447755944,Low
14201,0.4799591224415537,Low
16843,0.48605933676685975,Low
40417,0.5022160178761484,Medium
48386,0.49077543150064407,Low
48621,0.4879865063478803,Low
49612,0.5012633458446721,Medium
53419,0.5037499747930482,Medium
53453,0.4842446650773289,Low
62156,0.5156663288772896,High
62949,0.48184766645536686,Low
65056,0.5028269565170734,Medium
66861,0.49676135952715517,Medium
70530,0.47963035915902885,Low
81678,0.5053722310432651,High
82029,0.49522393129809106,Medium
83709,0.5016579980156171,Medium
85961,0.5029823471397185,Medium
92586,0.4901648507503968,Low
97477,0.48057071162482806,Low
98219,0.5027000086138278,Medium
99298,0.4913125855457091,Low
101032,0.49562642085463476,Medium
102558,0.48142044244986654,Low
103149,0.49924605669086125,Medium
106695,0.4953944678115601,Medium
114450,0.4918506298324686,Low
118251,0.48469377344439707,Low
121142,0.4828509515046088,Low
124500,0.4993024149272428,Medium
127573,0.49536568912396006,Medium
129243,0.5066437978361342,High
131469,0.5052468603058724,High
135239,0.49485016777023105,Low
136915,0.4850127606501898,Low
152391,0.489733462909484,Low
160553,0.5065708169292147,High
160954,0.4840354056244423,Low
162587,0.5097483594722072,High
162601,0.49810001287053735,Medium
162653,0.5052292740617883,High
166847,0.504057490652261,Medium
166908,0.5044478739015854,Medium
172588,0.5209450046918218,High
174886,0.4984651676945832,Medium
9453,0.49578835648496944,Medium
12064,0.5033256592404322,Medium
14395,0.5020941344342488,Medium
19715,0.5081461062776531,High
26223,0.4875859170181763,Low
45602,0.5052522803815761,High
46363,0.5196572916474639,High
69690,0.5046315481227466,Medium
71958,0.4950764848758952,Medium
78417,0.5117814224424394,High
88057,0.505605277523434,High
97799,0.49564288888420155,Medium
102575,0.4980399103320704,Medium
125385,0.49195475193510085,Low
131824,0.4975167324536393,Medium
141079,0.4885356121093925,Low
149140,0.49628882809657276,Medium
150769,0.4856194854285799,Low
164341,0.5030132881443755,Medium
173357,0.4902619355838188,Low
179464,0.48856367954816987,Low
37226,0.5150223714534368,High
75570,0.5166422447302724,High
13638,0.4998798702991544,Medium
54317,0.49961822371201675,Medium
65543,0.499123547611661,Medium
80475,0.49769293587637214,Medium
122384,0.4993687457604657,Medium
156868,0.498582959988297,Medium
180786,0.4997947333645334,Medium
98324,0.5047388974244633,Medium
131845,0.5061293764660321,High
140486,0.500951239047326,Medium
7653,0.5062033843409022,High
41126,0.5076826317319079,High
107497,0.5273640710180528,High
107867,0.4958790785072133,Medium
108057,0.49543441058701754,Medium
108536,0.505073348109916,High
109551,0.5027446378344664,Medium
110620,0.4954020564116711,Medium
110694,0.5055161298794525,High
110909,0.48606065663501374,Low
111211,0.4970614222670677,Medium
111377,0.5042847425748009,Medium
111591,0.5054106428390195,High
111595,0.5162105581210381,High
111986,0.533066510022759,High
112859,0.48653102681182825,Low
113753,0.515887429265254,High
114206,0.49938456509106466,Medium
115477,0.4875337939854125,Low
116412,0.507778504563928,High
116504,0.5073496409795354,High
116512,0.5053501294457002,High
116712,0.4671931685744105,Low
117222,0.5045688694056896,Medium
117660,0.5092339166956529,High
118622,0.49344921477293363,Low
119002,0.5061861208991153,High
119912,0.505799621469004,High
119971,0.5087580158117428,High
120622,0.5095047867444472,High
120703,0.5133741244284966,High
121472,0.5101612126692338,High
121853,0.46610927073070496,Low
123123,0.4961450048459494,Medium
123797,0.4665804231002852,Low
123972,0.516252028613297,High
124665,0.496919840406508,Medium
125339,0.5266615926880065,High
126176,0.5007181116404892,Medium
126901,0.5290001914960254,High
128268,0.5033628158127772,Medium
128676,0.45864555108648947,Low
128684,0.5253389640701328,High
129681,0.5289039011148556,High
129901,0.509418829325654,High
130863,0.5052439698021634,High
132859,0.5259786675128523,High
133556,0.4976132717783539,Medium
134748,0.49626377124579224,Medium
136380,0.5083321523295308,High
136574,0.5071086927238352,High
138147,0.5135069277753025,High
139066,0.5173205371704462,High
139599,0.5052849293890852,High
139948,0.49484105952231083,Low
140044,0.5047515543785979,Medium
140304,0.5277598202699652,High
141271,0.5088090997343417,High
141795,0.49997374451676724,Medium
141827,0.4957439370830513,Medium
143452,0.5124856247527784,High
145541,0.5265341145567932,High
146312,0.4914918068036833,Low
146403,0.5077311406593833,High
146887,0.5109645409182028,High
146994,0.4675608634722644,Low
148490,0.5071813326438123,High
149775,0.4932759365881855,Low
149786,0.5271147718087364,High
150507,0.48555203845756173,Low
151574,0.49508588327435965,Medium
151725,0.5072041269599495,High
151839,0.49382047605817586,Low
153006,0.5083514408105583,High
153427,0.507961134363954,High
153683,0.5199305881628753,High
153877,0.5082922338202208,High
155701,0.5184809388220719,High
156176,0.5169608860657989,High
156642,0.4970031418091101,Medium
158590,0.5100566986959559,High
158695,0.5026471304786275,Medium
160399,0.5172363350571741,High
160613,0.5187775088776109,High
160775,0.49641844017141573,Medium
160962,0.4874033523530563,Low
